Points:0,Points:1,Points:2,vtkOriginalIndices
3.27585,1.57543,0,5330
3.25062,1.38297,0,5331
3.22721,1.20436,0,5332
3.20668,1.04768,0,5333
3.18866,0.910249,0,5334
3.17286,0.789692,0,5335
3.159,0.683941,0,5336
3.14684,0.591176,0,5337
3.13617,0.509804,0,5338
3.12682,0.438424,0,5339
3.11861,0.375811,0,5340
3.11141,0.320887,0,5341
3.1051,0.272707,0,5342
3.09956,0.230445,0,5343
3.0947,0.193373,0,5344
3.09044,0.160853,0,5345
3.0867,0.132328,0,5346
3.08342,0.107305,0,5347
3.08054,0.0853552,0,5348
3.07802,0.066101,0,5349
3.0758,0.0492114,0,5350
3.07386,0.034396,0,5351
3.07216,0.0214,0,5352
3.07066,0.01,0,5353
3.06935,1.99461e-09,0,5354
3.67802,3.5,0,5355
3.6597,3.30754,0,5356
3.64138,3.11509,0,5357
3.62306,2.92263,0,5358
3.60474,2.73017,0,5359
3.58642,2.53771,0,5360
3.5681,2.34526,0,5361
3.54978,2.1528,0,5362
3.53146,1.96034,0,5363
3.51315,1.76788,0,5364
3.49483,1.57543,0,5365
3.47651,1.38297,0,5366
3.45951,1.20436,0,5367
3.44459,1.04768,0,5368
3.43151,0.910249,0,5369
3.42004,0.789692,0,5370
3.40997,0.683941,0,5371
3.40114,0.591176,0,5372
3.39339,0.509804,0,5373
3.3866,0.438424,0,5374
3.38064,0.375811,0,5375
3.37541,0.320887,0,5376
3.37083,0.272707,0,5377
3.3668,0.230445,0,5378
3.36327,0.193373,0,5379
3.36018,0.160853,0,5380
3.35746,0.132328,0,5381
3.35508,0.107305,0,5382
3.35299,0.0853552,0,5383
3.35116,0.066101,0,5384
3.34955,0.0492114,0,5385
3.34814,0.034396,0,5386
3.34691,0.0214,0,5387
3.34582,0.01,0,5388
3.34487,1.40411e-09,0,5389
3.83521,3.5,0,5390
3.82523,3.30754,0,5391
3.81526,3.11509,0,5392
3.80528,2.92263,0,5393
3.7953,2.73017,0,5394
3.78532,2.53771,0,5395
3.77534,2.34526,0,5396
3.76536,2.1528,0,5397
3.75538,1.96034,0,5398
3.7454,1.76788,0,5399
3.73542,1.57543,0,5400
3.72545,1.38297,0,5401
3.71618,1.20436,0,5402
3.70806,1.04768,0,5403
3.70093,0.910249,0,5404
3.69468,0.789692,0,5405
3.6892,0.683941,0,5406
3.68439,0.591176,0,5407
3.68017,0.509804,0,5408
3.67647,0.438424,0,5409
3.67322,0.375811,0,5410
3.67038,0.320887,0,5411
3.66788,0.272707,0,5412
3.66569,0.230445,0,5413
3.66376,0.193373,0,5414
3.66208,0.160853,0,5415
3.6606,0.132328,0,5416
3.6593,0.107305,0,5417
3.65816,0.0853552,0,5418
3.65717,0.066101,0,5419
3.65629,0.0492114,0,5420
3.65552,0.034396,0,5421
3.65485,0.0214,0,5422
3.65426,0.01,0,5423
3.65374,7.42126e-10,0,5424
4,3.5,0,5425
4,3.30754,0,5426
4,3.11509,0,5427
4,2.92263,0,5428
4,2.73017,0,5429
4,2.53771,0,5430
4,2.34526,0,5431
4,2.1528,0,5432
4,1.96034,0,5433
4,1.76788,0,5434
4,1.57543,0,5435
4,1.38297,0,5436
4,1.20436,0,5437
4,1.04768,0,5438
4,0.910249,0,5439
4,0.789692,0,5440
4,0.683941,0,5441
4,0.591176,0,5442
4,0.509804,0,5443
4,0.438424,0,5444
4,0.375811,0,5445
4,0.320887,0,5446
4,0.272707,0,5447
4,0.230445,0,5448
4,0.193373,0,5449
4,0.160853,0,5450
4,0.132328,0,5451
4,0.107305,0,5452
4,0.0853552,0,5453
4,0.066101,0,5454
4,0.0492114,0,5455
4,0.034396,0,5456
4,0.0214,0,5457
4,0.01,0,5458
4,0,0,5459
